order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
717,ORD-20250917-00717,153,2025-09-17,pendiente,1313.82,4,160,275.9,1697.17,cash_on_delivery,standard,,
718,ORD-20251026-00718,192,2025-10-26,cancelado,2638.16,13,390,554.01,3239.21,credit_card,standard,,
719,ORD-20231110-00719,280,2023-11-10,entregado,1803.28,14,310,378.69,2239.51,debit_card,express,10,
720,ORD-20240101-00720,133,2024-01-01,procesando,371.19,18,180,77.95,562.33,cash_on_delivery,standard,3,
721,ORD-20260220-00721,76,2026-02-20,procesando,6518.16,5,270,1368.81,7831.06,bank_transfer,pickup,10,
722,ORD-20240804-00722,103,2024-08-04,procesando,61.36,20,480,12.89,541.98,paypal,standard,,
723,ORD-20240708-00723,229,2024-07-08,procesando,1496.12,19,80,314.19,1606.05,credit_card,same_day,,Nota del cliente: Entregar por la tarde
724,ORD-20251105-00724,296,2025-11-05,entregado,2875.99,6,480,603.96,3787.39,debit_card,standard,,
725,ORD-20230711-00725,88,2023-07-11,enviado,1294.93,13,160,271.94,1558.53,paypal,express,,
726,ORD-20260308-00726,261,2026-03-08,procesando,5620.92,7,300,1180.39,6707.85,cash_on_delivery,standard,,
727,ORD-20250708-00727,104,2025-07-08,pendiente,556.35,7,60,116.83,694.24,paypal,standard,6,
728,ORD-20250210-00728,208,2025-02-10,entregado,1009.99,8,440,212.1,1581.29,paypal,pickup,,
729,ORD-20230317-00729,312,2023-03-17,entregado,1292.92,2,50,271.51,1588.57,paypal,same_day,8,
730,ORD-20250326-00730,207,2025-03-26,procesando,2663.94,9,340,559.43,3323.62,debit_card,same_day,,Nota del cliente: Envolver para regalo
731,ORD-20231117-00731,49,2023-11-17,procesando,1512.86,14,430,317.7,2048.76,debit_card,express,,
732,ORD-20251118-00732,67,2025-11-18,entregado,3360.21,16,410,705.64,3938.22,bank_transfer,express,,
733,ORD-20241023-00733,107,2024-10-23,cancelado,248,15,210,52.08,472.88,paypal,same_day,1,
734,ORD-20240729-00734,24,2024-07-29,procesando,584.9,14,240,122.83,865.84,bank_transfer,standard,10,
735,ORD-20231210-00735,320,2023-12-10,pendiente,290.75,18,150,61.06,449.48,debit_card,same_day,,
736,ORD-20230424-00736,106,2023-04-24,cancelado,1422.26,7,10,298.67,1631.37,paypal,same_day,,
737,ORD-20250102-00737,147,2025-01-02,pendiente,102.19,18,170,21.46,275.26,paypal,standard,,
738,ORD-20231106-00738,22,2023-11-06,procesando,3451.08,16,390,724.73,4013.64,credit_card,same_day,,
739,ORD-20260308-00739,28,2026-03-08,enviado,1797.34,13,0,377.44,1941.13,debit_card,standard,,
740,ORD-20230419-00740,230,2023-04-19,cancelado,2735.41,11,180,574.44,3188.95,cash_on_delivery,express,8,
741,ORD-20240515-00741,301,2024-05-15,enviado,1637.72,18,390,343.92,2076.85,debit_card,same_day,6,
742,ORD-20251105-00742,225,2025-11-05,entregado,2781.23,10,70,584.06,3157.17,debit_card,same_day,,
743,ORD-20240521-00743,205,2024-05-21,procesando,2844.25,2,190,597.29,3574.66,credit_card,pickup,3,
744,ORD-20250315-00744,324,2025-03-15,enviado,1665.56,2,310,349.77,2292.02,credit_card,same_day,,Nota del cliente: Entregar por la tarde
745,ORD-20240710-00745,199,2024-07-10,procesando,934.29,8,60,196.2,1115.75,cash_on_delivery,standard,4,
746,ORD-20240726-00746,247,2024-07-26,cancelado,1315.71,10,310,276.3,1770.44,paypal,standard,,
747,ORD-20250512-00747,321,2025-05-12,entregado,1786.62,14,410,375.19,2321.68,cash_on_delivery,express,,
748,ORD-20250222-00748,12,2025-02-22,procesando,256.02,11,420,53.76,701.62,bank_transfer,same_day,,Nota del cliente: Entregar por la tarde
749,ORD-20241102-00749,280,2024-11-02,cancelado,3406.02,7,130,715.26,4012.86,credit_card,same_day,,
750,ORD-20250527-00750,35,2025-05-27,pendiente,556.35,4,30,116.83,680.93,credit_card,express,,
751,ORD-20250701-00751,77,2025-07-01,pendiente,450.68,6,370,94.64,888.28,credit_card,standard,,
752,ORD-20230819-00752,246,2023-08-19,cancelado,277.3,12,100,58.23,402.25,debit_card,express,,
753,ORD-20241212-00753,91,2024-12-12,enviado,969.63,11,360,203.62,1426.59,credit_card,express,,
754,ORD-20240522-00754,281,2024-05-22,enviado,2235.34,20,320,469.42,2577.69,credit_card,pickup,,
755,ORD-20241013-00755,84,2024-10-13,cancelado,3370.85,19,150,707.88,3588.27,cash_on_delivery,standard,6,
756,ORD-20240321-00756,2,2024-03-21,cancelado,1118.19,5,280,234.82,1577.1,credit_card,same_day,,
757,ORD-20251230-00757,173,2025-12-30,entregado,1640.34,9,140,344.47,1977.18,debit_card,standard,,
758,ORD-20240203-00758,136,2024-02-03,enviado,1901.6,10,50,399.34,2160.78,paypal,pickup,,
759,ORD-20241122-00759,282,2024-11-22,cancelado,173.79,7,120,36.5,318.12,paypal,express,,
760,ORD-20230119-00760,161,2023-01-19,entregado,2038.3,14,50,428.04,2230.98,paypal,standard,,Nota del cliente: Llamar antes
761,ORD-20230411-00761,46,2023-04-11,pendiente,2192.85,11,170,460.5,2582.14,credit_card,express,4,Nota del cliente: Envolver para regalo
762,ORD-20250420-00762,246,2025-04-20,enviado,3950.06,15,410,829.51,4597.06,paypal,standard,1,
763,ORD-20250806-00763,175,2025-08-06,procesando,2596.12,13,0,545.19,2803.81,credit_card,same_day,10,Nota del cliente: Llamar antes
764,ORD-20240713-00764,96,2024-07-13,entregado,1067.98,15,290,224.28,1422.06,credit_card,standard,,
765,ORD-20231014-00765,299,2023-10-14,procesando,4088.87,12,30,858.66,4486.87,paypal,standard,,
766,ORD-20250418-00766,259,2025-04-18,enviado,1309.82,1,190,275.06,1761.78,cash_on_delivery,pickup,,Nota del cliente: Dejar en portería
767,ORD-20240117-00767,126,2024-01-17,pendiente,1003.04,6,130,210.64,1283.5,bank_transfer,standard,,
768,ORD-20230102-00768,1,2023-01-02,pendiente,3282.53,8,330,689.33,4039.26,paypal,express,9,
769,ORD-20240716-00769,165,2024-07-16,cancelado,1090.35,2,70,228.97,1367.51,paypal,pickup,1,
770,ORD-20230916-00770,113,2023-09-16,pendiente,3019.84,13,160,634.17,3421.43,paypal,pickup,,
771,ORD-20240520-00771,299,2024-05-20,entregado,2007.43,11,310,421.56,2518.17,debit_card,standard,,
772,ORD-20260207-00772,271,2026-02-07,entregado,3334.91,0,210,700.33,4245.24,cash_on_delivery,express,7,
773,ORD-20240831-00773,162,2024-08-31,entregado,1165.21,8,470,244.69,1786.68,paypal,same_day,7,
774,ORD-20250812-00774,54,2025-08-12,cancelado,76.62,18,130,16.09,208.92,bank_transfer,standard,,
775,ORD-20250916-00775,133,2025-09-16,cancelado,2725.21,17,470,572.29,3304.21,credit_card,standard,,
776,ORD-20230911-00776,286,2023-09-11,pendiente,107.44,12,240,22.56,357.11,credit_card,same_day,8,
777,ORD-20250730-00777,235,2025-07-30,cancelado,3436.22,15,270,721.61,3912.4,paypal,standard,,
778,ORD-20250602-00778,289,2025-06-02,enviado,685.63,20,360,143.98,1052.48,bank_transfer,standard,,
779,ORD-20260212-00779,87,2026-02-12,enviado,3069.74,10,260,644.65,3667.42,cash_on_delivery,pickup,9,
780,ORD-20240502-00780,66,2024-05-02,pendiente,617.91,5,210,129.76,926.77,debit_card,pickup,9,Nota del cliente: Entregar por la tarde
781,ORD-20250211-00781,305,2025-02-11,procesando,733.71,14,200,154.08,985.07,credit_card,same_day,10,Nota del cliente: Llamar antes
782,ORD-20240915-00782,151,2024-09-15,enviado,549.14,4,80,115.32,722.49,bank_transfer,standard,,
783,ORD-20240422-00783,52,2024-04-22,cancelado,1913.76,18,260,401.89,2231.17,paypal,pickup,4,
784,ORD-20241022-00784,20,2024-10-22,procesando,584.82,3,120,122.81,810.09,debit_card,same_day,,
785,ORD-20260110-00785,52,2026-01-10,enviado,2631.73,2,410,552.66,3541.76,cash_on_delivery,pickup,9,
786,ORD-20260106-00786,33,2026-01-06,pendiente,4310.15,1,270,905.13,5442.18,debit_card,pickup,,Nota del cliente: Envolver para regalo
787,ORD-20230905-00787,248,2023-09-05,procesando,148.16,18,30,31.11,182.6,cash_on_delivery,pickup,7,
788,ORD-20240826-00788,26,2024-08-26,pendiente,3673.29,6,370,771.39,4594.28,cash_on_delivery,pickup,4,
789,ORD-20230820-00789,294,2023-08-20,pendiente,1839.67,5,340,386.33,2474.02,debit_card,standard,1,
790,ORD-20240212-00790,211,2024-02-12,enviado,2310.62,19,350,485.23,2706.83,debit_card,express,,
791,ORD-20240829-00791,154,2024-08-29,pendiente,1225.48,3,340,257.35,1786.07,bank_transfer,standard,,
792,ORD-20230402-00792,40,2023-04-02,entregado,2992.14,12,40,628.35,3301.43,bank_transfer,same_day,5,
793,ORD-20230825-00793,334,2023-08-25,entregado,1675.9,8,50,351.94,1943.77,bank_transfer,same_day,,
794,ORD-20240501-00794,80,2024-05-01,procesando,1892.55,7,140,397.44,2297.51,paypal,standard,,
795,ORD-20230212-00795,133,2023-02-12,procesando,1188.3,3,470,249.54,1872.19,cash_on_delivery,express,,
796,ORD-20240805-00796,233,2024-08-05,pendiente,670,7,390,140.7,1153.8,debit_card,same_day,,
797,ORD-20230124-00797,266,2023-01-24,pendiente,3975.63,11,120,834.88,4493.19,credit_card,same_day,,
798,ORD-20250222-00798,129,2025-02-22,cancelado,2259.15,5,0,474.42,2620.61,paypal,same_day,,Nota del cliente: Entregar por la tarde
799,ORD-20231019-00799,74,2023-10-19,procesando,134,16,450,28.14,590.7,bank_transfer,standard,1,
800,ORD-20231204-00800,9,2023-12-04,pendiente,495.6,13,500,104.08,1035.25,credit_card,pickup,,Nota del cliente: Dejar en portería
801,ORD-20230626-00801,162,2023-06-26,enviado,4759.71,8,310,999.54,5688.47,credit_card,express,6,
802,ORD-20250410-00802,202,2025-04-10,pendiente,4419.13,11,400,928.02,5261.05,paypal,express,,
803,ORD-20230630-00803,166,2023-06-30,enviado,2667.75,6,460,560.23,3527.92,debit_card,pickup,,
804,ORD-20250711-00804,97,2025-07-11,pendiente,3006,0,60,631.26,3697.26,bank_transfer,standard,,
805,ORD-20240217-00805,322,2024-02-17,entregado,594.42,12,390,124.83,1037.92,debit_card,standard,4,
806,ORD-20231015-00806,146,2023-10-15,pendiente,568.26,14,470,119.33,1078.03,debit_card,express,,
807,ORD-20250509-00807,19,2025-05-09,pendiente,2140.38,5,390,449.48,2872.84,paypal,same_day,,Nota del cliente: Entregar por la tarde
808,ORD-20241113-00808,90,2024-11-13,entregado,920.68,1,140,193.34,1244.81,paypal,pickup,,
809,ORD-20230313-00809,10,2023-03-13,entregado,523.45,14,480,109.92,1040.09,bank_transfer,standard,,
810,ORD-20240203-00810,40,2024-02-03,pendiente,638.98,20,210,134.19,855.37,credit_card,same_day,,
811,ORD-20240303-00811,321,2024-03-03,enviado,1519.85,6,120,319.17,1867.83,credit_card,same_day,,
812,ORD-20250612-00812,58,2025-06-12,entregado,1463.17,18,340,307.27,1847.07,cash_on_delivery,pickup,,
813,ORD-20240504-00813,159,2024-05-04,entregado,600.2,2,250,126.04,964.24,debit_card,express,2,
814,ORD-20240130-00814,126,2024-01-30,enviado,1911.86,15,10,401.49,2036.57,paypal,same_day,,
815,ORD-20250811-00815,280,2025-08-11,enviado,2051.28,5,180,430.77,2559.49,bank_transfer,standard,2,Nota del cliente: Dejar en portería
816,ORD-20240707-00816,217,2024-07-07,procesando,1751,0,10,367.71,2128.71,bank_transfer,same_day,,
817,ORD-20240902-00817,244,2024-09-02,cancelado,3455.54,17,140,725.66,3733.76,paypal,express,7,
818,ORD-20230224-00818,205,2023-02-24,procesando,244.86,7,500,51.42,779.14,bank_transfer,same_day,,
819,ORD-20250103-00819,141,2025-01-03,enviado,4050.51,5,300,850.61,4998.59,bank_transfer,pickup,,
820,ORD-20230113-00820,298,2023-01-13,cancelado,121.6,16,140,25.54,267.68,credit_card,pickup,,
821,ORD-20241028-00821,86,2024-10-28,entregado,1694.24,2,440,355.79,2456.15,debit_card,express,,
822,ORD-20240327-00822,116,2024-03-27,procesando,4691.74,16,340,985.27,5266.33,paypal,standard,,
823,ORD-20230121-00823,137,2023-01-21,procesando,2666.02,6,70,559.86,3135.92,bank_transfer,pickup,,
824,ORD-20240423-00824,169,2024-04-23,pendiente,1323.58,7,340,277.95,1848.88,credit_card,same_day,,
825,ORD-20250324-00825,25,2025-03-24,entregado,1913.76,11,430,401.89,2535.14,cash_on_delivery,express,,
826,ORD-20250119-00826,253,2025-01-19,cancelado,2957.28,9,40,621.03,3352.15,paypal,express,5,
827,ORD-20230906-00827,220,2023-09-06,entregado,974.7,20,480,204.69,1464.45,credit_card,pickup,,
828,ORD-20250318-00828,106,2025-03-18,pendiente,721.44,10,60,151.5,860.8,cash_on_delivery,pickup,,
829,ORD-20230328-00829,128,2023-03-28,entregado,1826.32,13,420,383.53,2392.43,paypal,same_day,,Nota del cliente: Entregar por la tarde
830,ORD-20250218-00830,33,2025-02-18,pendiente,1373.24,17,360,288.38,1788.17,bank_transfer,express,9,
831,ORD-20230412-00831,93,2023-04-12,entregado,2431.04,14,110,510.52,2711.21,paypal,pickup,,
832,ORD-20231214-00832,17,2023-12-14,enviado,266.71,4,430,56.01,742.05,paypal,standard,9,
833,ORD-20231016-00833,111,2023-10-16,procesando,871.66,3,270,183.05,1298.56,paypal,same_day,,
834,ORD-20251117-00834,38,2025-11-17,pendiente,554.6,20,360,116.47,920.15,bank_transfer,pickup,9,
835,ORD-20240404-00835,53,2024-04-04,enviado,1169.92,14,250,245.68,1501.81,paypal,same_day,,
836,ORD-20260306-00836,278,2026-03-06,procesando,3488.57,17,50,732.6,3678.11,bank_transfer,standard,3,
837,ORD-20251006-00837,113,2025-10-06,cancelado,1253.97,10,420,263.33,1811.9,cash_on_delivery,same_day,,
838,ORD-20230206-00838,134,2023-02-06,enviado,4108.27,12,450,862.74,4928.02,bank_transfer,standard,3,
839,ORD-20250214-00839,319,2025-02-14,procesando,2688.73,12,110,564.63,3040.71,cash_on_delivery,express,,
840,ORD-20240318-00840,186,2024-03-18,pendiente,3993.11,0,300,838.55,5131.66,paypal,same_day,,
841,ORD-20260306-00841,56,2026-03-06,enviado,1337.64,13,90,280.9,1534.65,debit_card,same_day,,
842,ORD-20241225-00842,72,2024-12-25,pendiente,1871.55,10,100,393.03,2177.43,cash_on_delivery,express,,Nota del cliente: Dejar en portería
843,ORD-20240914-00843,82,2024-09-14,entregado,3292.67,12,200,691.46,3789.01,debit_card,standard,,Nota del cliente: Entregar por la tarde
844,ORD-20251210-00844,334,2025-12-10,pendiente,1736.12,10,200,364.59,2127.1,cash_on_delivery,pickup,,
845,ORD-20250422-00845,194,2025-04-22,cancelado,3299.55,20,260,692.91,3592.55,debit_card,same_day,,Nota del cliente: Envolver para regalo
846,ORD-20240415-00846,324,2024-04-15,enviado,387.66,1,330,81.41,795.19,credit_card,standard,1,Nota del cliente: Entregar por la tarde
847,ORD-20250301-00847,280,2025-03-01,enviado,240.44,11,180,50.49,444.48,credit_card,pickup,7,
848,ORD-20230812-00848,243,2023-08-12,pendiente,2115.81,2,70,444.32,2587.81,debit_card,same_day,,Nota del cliente: Llamar antes
849,ORD-20230523-00849,286,2023-05-23,cancelado,1225.12,9,320,257.28,1692.14,bank_transfer,pickup,,
850,ORD-20240125-00850,273,2024-01-25,entregado,2133.35,7,380,448,2812.02,credit_card,same_day,,
851,ORD-20260101-00851,242,2026-01-01,enviado,3989.41,12,180,837.78,4528.46,paypal,express,,
852,ORD-20230619-00852,112,2023-06-19,enviado,3648.13,5,220,766.11,4451.83,debit_card,same_day,,
853,ORD-20231102-00853,27,2023-11-02,enviado,1824.3,20,460,383.1,2302.54,credit_card,express,,
854,ORD-20240725-00854,106,2024-07-25,cancelado,2126.26,19,390,446.51,2558.78,debit_card,pickup,,
855,ORD-20260220-00855,329,2026-02-20,procesando,2313.42,16,50,485.82,2479.09,bank_transfer,pickup,,
856,ORD-20240203-00856,285,2024-02-03,enviado,4595.56,7,50,965.07,5288.94,cash_on_delivery,same_day,,Nota del cliente: Entregar por la tarde
857,ORD-20240329-00857,324,2024-03-29,procesando,2519.21,9,160,529.03,2981.51,cash_on_delivery,pickup,,
858,ORD-20231206-00858,150,2023-12-06,enviado,458.83,6,30,96.35,557.65,bank_transfer,same_day,,
859,ORD-20250116-00859,11,2025-01-16,pendiente,4036.13,2,200,847.59,5003,credit_card,same_day,,
860,ORD-20231224-00860,221,2023-12-24,entregado,5216.36,16,280,1095.44,5757.18,credit_card,same_day,,
861,ORD-20240101-00861,270,2024-01-01,enviado,1843.33,20,90,387.1,1951.76,bank_transfer,standard,4,
862,ORD-20230722-00862,94,2023-07-22,cancelado,5406.44,9,500,1135.35,6555.21,cash_on_delivery,express,,
863,ORD-20230816-00863,242,2023-08-16,enviado,1853.08,20,370,389.15,2241.61,credit_card,standard,,
864,ORD-20240701-00864,303,2024-07-01,pendiente,2240.72,7,100,470.55,2654.42,debit_card,express,,
865,ORD-20230523-00865,120,2023-05-23,procesando,3545.84,8,450,744.63,4456.8,cash_on_delivery,same_day,,
866,ORD-20240704-00866,226,2024-07-04,procesando,5530.41,6,60,1161.39,6419.98,cash_on_delivery,standard,,
867,ORD-20230401-00867,189,2023-04-01,procesando,977.55,12,370,205.29,1435.53,credit_card,standard,6,
868,ORD-20240716-00868,43,2024-07-16,procesando,4395.55,9,110,923.07,5033.02,debit_card,express,4,
869,ORD-20230122-00869,125,2023-01-22,entregado,643.57,14,330,135.15,1018.62,credit_card,standard,6,
870,ORD-20250417-00870,76,2025-04-17,entregado,766.13,17,410,160.89,1206.78,cash_on_delivery,pickup,,
871,ORD-20231218-00871,239,2023-12-18,procesando,1747.76,15,90,367.03,1942.63,credit_card,same_day,,
872,ORD-20240727-00872,304,2024-07-27,cancelado,1843.2,4,430,387.07,2586.54,bank_transfer,express,,
873,ORD-20230131-00873,222,2023-01-31,procesando,670.19,12,410,140.74,1140.51,debit_card,pickup,6,
874,ORD-20230525-00874,83,2023-05-25,procesando,1473.57,15,270,309.45,1831.98,credit_card,same_day,,
875,ORD-20240206-00875,105,2024-02-06,enviado,268.32,4,40,56.35,353.94,cash_on_delivery,standard,7,
876,ORD-20230807-00876,265,2023-08-07,enviado,2166.32,9,300,454.93,2726.28,cash_on_delivery,same_day,,
877,ORD-20230517-00877,194,2023-05-17,enviado,2385.2,19,170,500.89,2602.9,debit_card,standard,,
878,ORD-20250913-00878,149,2025-09-13,pendiente,7501.51,18,310,1575.32,8036.56,debit_card,pickup,,
879,ORD-20240313-00879,88,2024-03-13,enviado,3291.48,12,300,691.21,3887.71,cash_on_delivery,pickup,,
880,ORD-20231126-00880,162,2023-11-26,enviado,396.75,7,430,83.32,882.3,bank_transfer,same_day,6,Nota del cliente: Llamar antes
881,ORD-20250316-00881,160,2025-03-16,cancelado,3654.34,11,270,767.41,4289.77,credit_card,same_day,,
882,ORD-20230530-00882,19,2023-05-30,enviado,3688.74,11,30,774.64,4087.62,paypal,pickup,9,
883,ORD-20251116-00883,245,2025-11-16,procesando,3032.74,9,340,636.88,3736.67,cash_on_delivery,express,,
884,ORD-20250903-00884,115,2025-09-03,pendiente,2616.75,19,350,549.52,3019.09,cash_on_delivery,same_day,,
885,ORD-20251128-00885,323,2025-11-28,procesando,3948.52,0,360,829.19,5137.71,debit_card,pickup,5,
886,ORD-20251210-00886,109,2025-12-10,enviado,4310.3,4,480,905.16,5523.05,cash_on_delivery,pickup,1,Nota del cliente: Llamar antes
887,ORD-20250914-00887,104,2025-09-14,cancelado,1222.68,17,0,256.76,1271.58,paypal,express,,
888,ORD-20231105-00888,22,2023-11-05,enviado,3369.87,0,430,707.67,4507.54,debit_card,pickup,,
889,ORD-20250331-00889,3,2025-03-31,procesando,3649.73,15,130,766.44,3998.71,cash_on_delivery,express,1,
890,ORD-20250925-00890,148,2025-09-25,entregado,1814.21,11,240,380.98,2235.63,credit_card,pickup,8,
891,ORD-20250612-00891,60,2025-06-12,cancelado,2043.33,3,340,429.1,2751.13,bank_transfer,express,,
892,ORD-20240926-00892,127,2024-09-26,pendiente,1924.65,9,70,404.18,2225.61,cash_on_delivery,pickup,,
893,ORD-20251111-00893,233,2025-11-11,procesando,1664.27,16,110,349.5,1857.49,debit_card,standard,,
894,ORD-20250210-00894,134,2025-02-10,enviado,741.8,5,160,155.78,1020.49,credit_card,express,,Nota del cliente: Llamar antes
895,ORD-20240617-00895,158,2024-06-17,procesando,704.6,0,270,147.97,1122.57,credit_card,same_day,,
896,ORD-20240909-00896,16,2024-09-09,entregado,4851.28,7,190,1018.77,5720.46,cash_on_delivery,same_day,10,
897,ORD-20240210-00897,101,2024-02-10,procesando,1554.54,12,230,326.45,1924.45,debit_card,pickup,1,
898,ORD-20240930-00898,161,2024-09-30,cancelado,378.89,1,450,79.57,904.67,debit_card,standard,1,Nota del cliente: Envolver para regalo
899,ORD-20250225-00899,220,2025-02-25,enviado,4381.16,7,290,920.04,5284.52,credit_card,standard,,
900,ORD-20240506-00900,131,2024-05-06,procesando,792.56,15,420,166.44,1260.12,cash_on_delivery,express,,
901,ORD-20250121-00901,87,2025-01-21,procesando,239.58,18,380,50.31,626.77,bank_transfer,standard,,
902,ORD-20230507-00902,79,2023-05-07,enviado,739.23,11,110,155.24,923.15,credit_card,express,,
903,ORD-20230702-00903,297,2023-07-02,enviado,3948.08,18,110,829.1,4176.53,cash_on_delivery,pickup,4,
904,ORD-20241207-00904,317,2024-12-07,entregado,378.89,14,60,79.57,465.42,credit_card,same_day,,
905,ORD-20240801-00905,35,2024-08-01,enviado,1393.2,1,310,292.57,1981.84,debit_card,pickup,,
906,ORD-20250523-00906,154,2025-05-23,entregado,3034.11,11,130,637.16,3467.52,paypal,pickup,3,
907,ORD-20250601-00907,267,2025-06-01,entregado,5543.29,11,440,1164.09,6537.62,credit_card,standard,,
908,ORD-20240325-00908,95,2024-03-25,enviado,2145.56,0,290,450.57,2886.13,credit_card,pickup,,
909,ORD-20250926-00909,35,2025-09-26,enviado,344.6,20,180,72.37,528.05,bank_transfer,same_day,,
910,ORD-20260214-00910,330,2026-02-14,entregado,1254.12,14,40,263.37,1381.91,paypal,standard,,
911,ORD-20240601-00911,135,2024-06-01,cancelado,2811.36,20,230,590.39,3069.48,paypal,same_day,3,Nota del cliente: Dejar en portería
912,ORD-20230207-00912,248,2023-02-07,enviado,1899.31,0,500,398.86,2798.17,bank_transfer,express,2,
913,ORD-20231115-00913,300,2023-11-15,pendiente,1474.68,13,190,309.68,1782.65,bank_transfer,standard,,
914,ORD-20241019-00914,79,2024-10-19,entregado,4187.78,14,200,879.43,4680.92,paypal,pickup,,
915,ORD-20231123-00915,248,2023-11-23,enviado,3196.38,7,20,671.24,3663.87,cash_on_delivery,standard,10,Nota del cliente: Dejar en portería
916,ORD-20241112-00916,169,2024-11-12,cancelado,480.88,13,330,100.98,849.35,cash_on_delivery,standard,1,Nota del cliente: Dejar en portería
917,ORD-20230729-00917,265,2023-07-29,pendiente,1816.06,5,130,381.37,2236.63,credit_card,standard,,
918,ORD-20250821-00918,205,2025-08-21,pendiente,653.78,6,500,137.29,1251.84,cash_on_delivery,standard,,
919,ORD-20250720-00919,12,2025-07-20,procesando,2339.39,5,450,491.27,3163.69,cash_on_delivery,express,,Nota del cliente: Entregar por la tarde
920,ORD-20250926-00920,65,2025-09-26,enviado,97.28,9,80,20.43,188.95,credit_card,same_day,,
921,ORD-20250609-00921,323,2025-06-09,procesando,3324.24,20,310,698.09,3667.48,credit_card,same_day,,
922,ORD-20230608-00922,134,2023-06-08,enviado,2739.25,4,430,575.24,3634.92,debit_card,same_day,3,
923,ORD-20240827-00923,169,2024-08-27,cancelado,3063.1,4,30,643.25,3613.83,paypal,same_day,,
924,ORD-20241123-00924,7,2024-11-23,procesando,97.28,18,40,20.43,140.2,cash_on_delivery,express,,
925,ORD-20250530-00925,159,2025-05-30,cancelado,4036.12,1,190,847.59,5033.35,bank_transfer,pickup,,
926,ORD-20240518-00926,274,2024-05-18,entregado,6226.71,11,110,1307.61,6959.38,cash_on_delivery,same_day,,
927,ORD-20230624-00927,307,2023-06-24,cancelado,2540.38,2,440,533.48,3463.05,paypal,express,3,
928,ORD-20231029-00928,133,2023-10-29,entregado,3742.92,16,420,786.01,4350.06,bank_transfer,same_day,,Nota del cliente: Llamar antes
929,ORD-20241223-00929,121,2024-12-23,procesando,1185.52,14,90,248.96,1358.51,paypal,pickup,,
930,ORD-20250915-00930,233,2025-09-15,pendiente,779.91,6,460,163.78,1356.9,debit_card,same_day,,
931,ORD-20240130-00931,55,2024-01-30,enviado,6697.18,4,380,1406.41,8215.7,credit_card,express,8,
932,ORD-20250629-00932,16,2025-06-29,cancelado,4845.55,5,240,1017.57,5860.84,cash_on_delivery,same_day,,
933,ORD-20250317-00933,257,2025-03-17,pendiente,2840.36,11,370,596.48,3494.4,credit_card,same_day,5,
934,ORD-20250317-00934,45,2025-03-17,enviado,260.57,17,410,54.72,680.99,debit_card,same_day,,
935,ORD-20230128-00935,321,2023-01-28,enviado,115.38,7,300,24.23,431.53,bank_transfer,pickup,6,
936,ORD-20231208-00936,283,2023-12-08,pendiente,114.93,13,290,24.14,414.13,credit_card,standard,,
937,ORD-20250527-00937,126,2025-05-27,pendiente,1525.14,15,180,320.28,1796.65,bank_transfer,express,,
938,ORD-20250106-00938,120,2025-01-06,pendiente,371.19,3,230,77.95,668,credit_card,standard,,Nota del cliente: Envolver para regalo
939,ORD-20230816-00939,57,2023-08-16,enviado,1616.98,1,140,339.57,2080.38,paypal,express,,
940,ORD-20230822-00940,296,2023-08-22,enviado,1175.4,7,400,246.83,1739.95,bank_transfer,same_day,,Nota del cliente: Envolver para regalo
941,ORD-20230901-00941,40,2023-09-01,cancelado,562.02,7,340,118.02,980.7,bank_transfer,standard,,
942,ORD-20250825-00942,177,2025-08-25,entregado,1436.52,20,500,301.67,1950.89,credit_card,pickup,,
943,ORD-20230828-00943,201,2023-08-28,enviado,1598.41,8,60,335.67,1866.21,credit_card,standard,,
944,ORD-20231211-00944,239,2023-12-11,enviado,1840.32,6,460,386.47,2576.37,debit_card,pickup,,
945,ORD-20231130-00945,192,2023-11-30,enviado,2349.51,20,310,493.4,2683.01,credit_card,express,,
946,ORD-20241217-00946,200,2024-12-17,cancelado,2044.35,15,20,429.31,2187.01,debit_card,express,,
947,ORD-20230618-00947,71,2023-06-18,entregado,1831.25,11,370,384.56,2384.37,bank_transfer,express,,
948,ORD-20240807-00948,183,2024-08-07,procesando,2817.48,15,130,591.67,3116.53,debit_card,express,,
949,ORD-20251021-00949,99,2025-10-21,entregado,4221.72,19,320,886.56,4626.15,debit_card,standard,5,
950,ORD-20260102-00950,211,2026-01-02,entregado,5869.07,18,200,1232.5,6245.14,debit_card,standard,,
951,ORD-20260126-00951,320,2026-01-26,pendiente,2672.83,1,10,561.29,3217.39,cash_on_delivery,express,,
952,ORD-20230605-00952,107,2023-06-05,entregado,2906.99,6,470,610.47,3813.04,cash_on_delivery,same_day,4,
953,ORD-20240708-00953,269,2024-07-08,enviado,3359.54,11,370,705.5,4065.49,bank_transfer,pickup,,
954,ORD-20240219-00954,213,2024-02-19,enviado,134,1,160,28.14,320.8,paypal,express,,
955,ORD-20250306-00955,122,2025-03-06,enviado,2366.8,14,440,497.03,2972.48,bank_transfer,standard,10,
956,ORD-20250307-00956,317,2025-03-07,procesando,2377,5,230,499.17,2987.32,credit_card,express,,
957,ORD-20231103-00957,185,2023-11-03,entregado,3094.24,20,250,649.79,3375.18,debit_card,express,,
958,ORD-20240616-00958,237,2024-06-16,procesando,2820.14,15,280,592.23,3269.35,credit_card,standard,,
