order_item_id,order_id,product_id,quantity,unit_price,subtotal
2499,854,97,1,128.06,128.06
2500,854,84,3,463.93,1391.79
2501,854,41,4,61.76,247.04
2502,854,33,3,119.79,359.37
2503,855,84,1,463.93,463.93
2504,855,26,3,340.88,1022.64
2505,855,66,3,57.69,173.07
2506,855,16,2,326.89,653.78
2507,856,47,3,252.09,756.27
2508,856,46,4,344.76,1379.04
2509,856,61,1,198.14,198.14
2510,856,98,3,489.85,1469.55
2511,856,61,4,198.14,792.56
2512,857,91,4,212.53,850.12
2513,857,6,1,277.3,277.3
2514,857,84,3,463.93,1391.79
2515,858,73,1,292.48,292.48
2516,858,44,5,33.27,166.35
2517,859,44,3,33.27,99.81
2518,859,5,5,478.84,2394.2
2519,859,82,2,384.62,769.24
2520,859,57,2,134,268
2521,859,14,4,126.22,504.88
2522,860,27,4,419.76,1679.04
2523,860,95,5,324.44,1622.2
2524,860,8,2,490.88,981.76
2525,860,93,2,466.68,933.36
2526,861,13,3,82.49,247.47
2527,861,75,2,173.79,347.58
2528,861,17,4,68.92,275.68
2529,861,34,5,194.52,972.6
2530,862,77,2,438.57,877.14
2531,862,50,4,167.01,668.04
2532,862,35,1,223.98,223.98
2533,862,27,5,419.76,2098.8
2534,862,82,4,384.62,1538.48
2535,863,35,1,223.98,223.98
2536,863,88,5,325.82,1629.1
2537,864,53,3,81.62,244.86
2538,864,8,4,490.88,1963.52
2539,864,4,1,32.34,32.34
2540,865,48,1,185.45,185.45
2541,865,54,4,253.69,1014.76
2542,865,73,1,292.48,292.48
2543,865,62,4,124,496
2544,865,67,5,311.43,1557.15
2545,866,95,3,324.44,973.32
2546,866,49,5,473.45,2367.25
2547,866,39,4,379.54,1518.16
2548,866,58,2,335.84,671.68
2549,867,28,1,339.95,339.95
2550,867,24,5,127.52,637.6
2551,868,51,4,300.89,1203.56
2552,868,70,3,396.75,1190.25
2553,868,56,2,470.14,940.28
2554,868,75,5,173.79,868.95
2555,868,25,1,192.51,192.51
2556,869,74,2,194.94,389.88
2557,869,54,1,253.69,253.69
2558,870,2,4,135.97,543.88
2559,870,20,5,44.45,222.25
2560,871,68,2,454.12,908.24
2561,871,27,2,419.76,839.52
2562,872,63,4,35.03,140.12
2563,872,20,2,44.45,88.9
2564,872,7,1,193.83,193.83
2565,872,49,3,473.45,1420.35
2566,873,85,1,280.61,280.61
2567,873,4,5,32.34,161.7
2568,873,99,1,227.88,227.88
2569,874,54,1,253.69,253.69
2570,874,23,4,247.28,989.12
2571,874,66,4,57.69,230.76
2572,875,52,1,268.32,268.32
2573,876,95,3,324.44,973.32
2574,876,9,4,112.79,451.16
2575,876,76,1,24.32,24.32
2576,876,81,2,112.67,225.34
2577,876,69,3,164.06,492.18
2578,877,55,5,7.99,39.95
2579,877,64,1,312.55,312.55
2580,877,60,5,406.54,2032.7
2581,878,100,4,445.88,1783.52
2582,878,100,3,445.88,1337.64
2583,878,82,5,384.62,1923.1
2584,878,50,5,167.01,835.05
2585,878,95,5,324.44,1622.2
2586,879,59,1,53.72,53.72
2587,879,100,5,445.88,2229.4
2588,879,47,4,252.09,1008.36
2589,880,70,1,396.75,396.75
2590,881,92,4,266.71,1066.84
2591,881,65,4,448.5,1794
2592,881,70,2,396.75,793.5
2593,882,74,4,194.94,779.76
2594,882,52,1,268.32,268.32
2595,882,79,5,371.19,1855.95
2596,882,83,3,261.57,784.71
2597,883,12,1,155.89,155.89
2598,883,2,4,135.97,543.88
2599,883,77,5,438.57,2192.85
2600,883,63,4,35.03,140.12
2601,884,72,3,287.49,862.47
2602,884,77,4,438.57,1754.28
2603,885,74,5,194.94,974.7
2604,885,60,2,406.54,813.08
2605,885,15,4,480.15,1920.6
2606,885,71,2,120.07,240.14
2607,886,49,2,473.45,946.9
2608,886,65,4,448.5,1794
2609,886,44,5,33.27,166.35
2610,886,85,5,280.61,1403.05
2611,887,72,3,287.49,862.47
2612,887,71,3,120.07,360.21
2613,888,82,5,384.62,1923.1
2614,888,40,5,240.44,1202.2
2615,888,96,1,244.57,244.57
2616,889,14,4,126.22,504.88
2617,889,23,1,247.28,247.28
2618,889,87,2,62.98,125.96
2619,889,67,5,311.43,1557.15
2620,889,22,3,404.82,1214.46
2621,890,80,1,99.12,99.12
2622,890,80,3,99.12,297.36
2623,890,43,3,301.83,905.49
2624,890,97,4,128.06,512.24
2625,891,99,5,227.88,1139.4
2626,891,3,3,301.31,903.93
2627,892,46,2,344.76,689.52
2628,892,16,1,326.89,326.89
2629,892,68,2,454.12,908.24
2630,893,97,5,128.06,640.3
2631,893,44,1,33.27,33.27
2632,893,61,5,198.14,990.7
2633,894,48,4,185.45,741.8
2634,895,34,1,194.52,194.52
2635,895,24,4,127.52,510.08
2636,896,54,1,253.69,253.69
2637,896,29,5,319.49,1597.45
2638,896,94,1,293.49,293.49
2639,896,6,4,277.3,1109.2
2640,896,29,5,319.49,1597.45
2641,897,84,2,463.93,927.86
2642,897,87,5,62.98,314.9
2643,897,12,2,155.89,311.78
2644,898,21,1,378.89,378.89
2645,899,95,4,324.44,1297.76
2646,899,48,2,185.45,370.9
2647,899,67,4,311.43,1245.72
2648,899,92,2,266.71,533.42
2649,899,93,2,466.68,933.36
2650,900,61,4,198.14,792.56
2651,901,33,2,119.79,239.58
2652,902,25,3,192.51,577.53
2653,902,4,5,32.34,161.7
2654,903,40,5,240.44,1202.2
2655,903,6,4,277.3,1109.2
2656,903,18,2,111.06,222.12
2657,903,60,3,406.54,1219.62
2658,903,74,1,194.94,194.94
2659,904,21,1,378.89,378.89
2660,905,16,2,326.89,653.78
2661,905,80,1,99.12,99.12
2662,905,97,5,128.06,640.3
2663,906,85,4,280.61,1122.44
2664,906,95,3,324.44,973.32
2665,906,65,1,448.5,448.5
2666,906,98,1,489.85,489.85
2667,907,47,5,252.09,1260.45
2668,907,15,5,480.15,2400.75
2669,907,68,2,454.12,908.24
2670,907,96,3,244.57,733.71
2671,907,71,2,120.07,240.14
2672,908,39,1,379.54,379.54
2673,908,35,4,223.98,895.92
2674,908,17,4,68.92,275.68
2675,908,61,3,198.14,594.42
2676,909,17,5,68.92,344.6
2677,910,82,1,384.62,384.62
2678,910,6,2,277.3,554.6
2679,910,87,5,62.98,314.9
2680,911,42,4,293.85,1175.4
2681,911,82,2,384.62,769.24
2682,911,35,2,223.98,447.96
2683,911,10,4,104.69,418.76
2684,912,3,3,301.31,903.93
2685,912,81,2,112.67,225.34
2686,912,25,4,192.51,770.04
2687,913,31,4,189.42,757.68
2688,913,4,5,32.34,161.7
2689,913,18,5,111.06,555.3
2690,914,68,4,454.12,1816.48
2691,914,63,4,35.03,140.12
2692,914,83,4,261.57,1046.28
2693,914,38,5,236.98,1184.9
2694,915,86,5,458.49,2292.45
2695,915,3,3,301.31,903.93
2696,916,40,2,240.44,480.88
2697,917,38,3,236.98,710.94
2698,917,2,1,135.97,135.97
2699,917,7,5,193.83,969.15
2700,918,16,2,326.89,653.78
2701,919,92,1,266.71,266.71
2702,919,33,4,119.79,479.16
2703,919,35,1,223.98,223.98
2704,919,61,5,198.14,990.7
2705,919,31,2,189.42,378.84
2706,920,76,4,24.32,97.28
2707,921,28,3,339.95,1019.85
2708,921,10,3,104.69,314.07
2709,921,62,4,124,496
2710,921,52,2,268.32,536.64
2711,921,5,2,478.84,957.68
2712,922,49,5,473.45,2367.25
2713,922,62,3,124,372
2714,923,34,3,194.52,583.56
2715,923,54,2,253.69,507.38
2716,923,77,4,438.57,1754.28
2717,923,63,3,35.03,105.09
2718,923,9,1,112.79,112.79
2719,924,76,4,24.32,97.28
2720,925,7,2,193.83,387.66
2721,925,95,4,324.44,1297.76
2722,925,56,5,470.14,2350.7
2723,926,54,4,253.69,1014.76
2724,926,41,4,61.76,247.04
2725,926,29,5,319.49,1597.45
2726,926,22,5,404.82,2024.1
2727,926,58,4,335.84,1343.36
2728,927,83,4,261.57,1046.28
2729,927,22,1,404.82,404.82
2730,927,40,4,240.44,961.76
2731,927,24,1,127.52,127.52
2732,928,98,4,489.85,1959.4
2733,928,100,4,445.88,1783.52
2734,929,95,2,324.44,648.88
2735,929,52,2,268.32,536.64
2736,930,62,3,124,372
2737,930,2,3,135.97,407.91
2738,931,39,5,379.54,1897.7
2739,931,31,5,189.42,947.1
2740,931,67,1,311.43,311.43
2741,931,56,5,470.14,2350.7
2742,931,70,3,396.75,1190.25
2743,932,84,5,463.93,2319.65
2744,932,56,4,470.14,1880.56
2745,932,74,2,194.94,389.88
2746,932,44,3,33.27,99.81
2747,932,89,5,31.13,155.65
2748,933,61,1,198.14,198.14
2749,933,53,3,81.62,244.86
2750,933,34,4,194.52,778.08
2751,933,22,4,404.82,1619.28
2752,934,1,1,260.57,260.57
2753,935,66,2,57.69,115.38
2754,936,37,3,38.31,114.93
2755,937,94,5,293.49,1467.45
2756,937,66,1,57.69,57.69
2757,938,79,1,371.19,371.19
2758,939,99,1,227.88,227.88
2759,939,2,1,135.97,135.97
2760,939,57,3,134,402
2761,939,43,2,301.83,603.66
2762,939,13,3,82.49,247.47
2763,940,42,4,293.85,1175.4
2764,941,43,1,301.83,301.83
2765,941,71,1,120.07,120.07
2766,941,63,4,35.03,140.12
2767,942,5,3,478.84,1436.52
2768,943,18,5,111.06,555.3
2769,943,11,1,80.79,80.79
2770,943,10,2,104.69,209.38
2771,943,18,3,111.06,333.18
2772,943,27,1,419.76,419.76
2773,944,51,3,300.89,902.67
2774,944,64,3,312.55,937.65
2775,945,43,5,301.83,1509.15
2776,945,71,3,120.07,360.21
2777,945,15,1,480.15,480.15
2778,946,90,5,408.87,2044.35
2779,947,7,5,193.83,969.15
2780,947,45,1,425.62,425.62
2781,947,75,2,173.79,347.58
2782,947,20,2,44.45,88.9
2783,948,25,3,192.51,577.53
2784,948,27,3,419.76,1259.28
2785,948,16,3,326.89,980.67
2786,949,68,4,454.12,1816.48
2787,949,17,3,68.92,206.76
2788,949,62,4,124,496
2789,949,45,4,425.62,1702.48
2790,950,49,4,473.45,1893.8
2791,950,65,5,448.5,2242.5
2792,950,75,3,173.79,521.37
2793,950,28,3,339.95,1019.85
2794,950,37,5,38.31,191.55
2795,951,51,3,300.89,902.67
2796,951,74,1,194.94,194.94
2797,951,88,4,325.82,1303.28
2798,951,2,2,135.97,271.94
2799,952,53,5,81.62,408.1
2800,952,77,3,438.57,1315.71
2801,952,44,2,33.27,66.54
2802,952,16,3,326.89,980.67
2803,952,2,1,135.97,135.97
2804,953,92,3,266.71,800.13
2805,953,54,3,253.69,761.07
2806,953,45,2,425.62,851.24
2807,953,31,5,189.42,947.1
2808,954,57,1,134,134
2809,955,45,2,425.62,851.24
2810,955,21,4,378.89,1515.56
2811,956,19,5,475.4,2377
2812,957,51,1,300.89,300.89
2813,957,9,5,112.79,563.95
2814,957,100,5,445.88,2229.4
2815,958,6,5,277.3,1386.5
2816,958,65,2,448.5,897
2817,958,52,2,268.32,536.64
2818,959,17,4,68.92,275.68
2819,960,53,4,81.62,326.48
2820,960,81,1,112.67,112.67
2821,960,63,1,35.03,35.03
2822,960,96,2,244.57,489.14
2823,960,61,4,198.14,792.56
2824,961,87,4,62.98,251.92
2825,961,17,5,68.92,344.6
2826,961,53,3,81.62,244.86
2827,962,49,4,473.45,1893.8
2828,963,12,1,155.89,155.89
2829,964,46,2,344.76,689.52
2830,965,16,3,326.89,980.67
2831,965,92,3,266.71,800.13
2832,965,96,5,244.57,1222.85
2833,966,19,2,475.4,950.8
2834,966,18,5,111.06,555.3
2835,966,84,3,463.93,1391.79
2836,966,1,2,260.57,521.14
2837,967,70,1,396.75,396.75
2838,967,70,3,396.75,1190.25
2839,967,60,1,406.54,406.54
2840,968,89,4,31.13,124.52
2841,969,8,1,490.88,490.88
2842,969,7,3,193.83,581.49
2843,969,24,3,127.52,382.56
2844,969,100,2,445.88,891.76
2845,970,100,2,445.88,891.76
2846,970,50,2,167.01,334.02
2847,970,35,5,223.98,1119.9
2848,970,45,2,425.62,851.24
2849,970,49,3,473.45,1420.35
2850,971,82,3,384.62,1153.86
2851,971,37,1,38.31,38.31
2852,971,65,1,448.5,448.5
2853,972,2,1,135.97,135.97
2854,972,46,4,344.76,1379.04
2855,972,48,4,185.45,741.8
2856,972,11,5,80.79,403.95
2857,972,81,3,112.67,338.01
2858,973,60,3,406.54,1219.62
2859,973,65,2,448.5,897
2860,974,97,1,128.06,128.06
2861,974,21,1,378.89,378.89
2862,974,34,4,194.52,778.08
2863,974,25,3,192.51,577.53
2864,974,91,3,212.53,637.59
2865,975,32,4,222.65,890.6
2866,975,33,2,119.79,239.58
2867,975,24,1,127.52,127.52
2868,976,85,5,280.61,1403.05
2869,976,32,2,222.65,445.3
2870,977,70,4,396.75,1587
2871,977,37,3,38.31,114.93
2872,977,99,5,227.88,1139.4
2873,977,77,5,438.57,2192.85
2874,978,34,1,194.52,194.52
2875,979,48,5,185.45,927.25
2876,979,49,2,473.45,946.9
2877,979,29,1,319.49,319.49
2878,979,79,5,371.19,1855.95
2879,979,40,5,240.44,1202.2
2880,980,1,1,260.57,260.57
2881,980,39,2,379.54,759.08
2882,980,15,1,480.15,480.15
2883,980,56,5,470.14,2350.7
2884,980,50,1,167.01,167.01
2885,981,86,3,458.49,1375.47
2886,982,26,5,340.88,1704.4
2887,983,66,5,57.69,288.45
2888,984,80,4,99.12,396.48
2889,985,9,2,112.79,225.58
2890,985,49,5,473.45,2367.25
2891,985,19,3,475.4,1426.2
2892,985,35,3,223.98,671.94
2893,986,67,3,311.43,934.29
2894,986,81,3,112.67,338.01
2895,986,42,4,293.85,1175.4
2896,986,31,1,189.42,189.42
2897,986,47,2,252.09,504.18
2898,987,36,1,274.9,274.9
2899,987,43,4,301.83,1207.32
2900,988,73,3,292.48,877.44
2901,988,47,5,252.09,1260.45
2902,988,27,5,419.76,2098.8
2903,988,30,5,30.68,153.4
2904,988,97,5,128.06,640.3
2905,989,95,1,324.44,324.44
2906,990,33,2,119.79,239.58
2907,991,86,3,458.49,1375.47
2908,991,37,3,38.31,114.93
2909,992,14,1,126.22,126.22
2910,992,42,4,293.85,1175.4
2911,992,47,4,252.09,1008.36
2912,992,10,4,104.69,418.76
2913,992,55,2,7.99,15.98
2914,993,85,3,280.61,841.83
2915,993,76,3,24.32,72.96
2916,993,91,4,212.53,850.12
2917,994,68,3,454.12,1362.36
2918,994,52,2,268.32,536.64
2919,994,26,1,340.88,340.88
2920,994,38,1,236.98,236.98
2921,994,28,5,339.95,1699.75
2922,995,64,2,312.55,625.1
2923,995,44,3,33.27,99.81
2924,996,12,2,155.89,311.78
2925,996,42,3,293.85,881.55
2926,996,53,5,81.62,408.1
2927,997,63,1,35.03,35.03
2928,997,43,4,301.83,1207.32
2929,998,29,3,319.49,958.47
2930,998,67,1,311.43,311.43
2931,999,81,2,112.67,225.34
2932,1000,79,3,371.19,1113.57
2933,1000,96,1,244.57,244.57
